doyfrac,doy,timefrac,site,chl_rfu,chl,cond,nLF cond,odo_sat,odo_satlocal,odo,salinity,spcond,pc_rfu,pc,tds,wiper,ph,ph_mv,temp,battery,cablepower
226.5,226,0.5,Green Valley 2019 - Site 8835,0.15,13.78,166.1,160.1,112,112,8.97,0.07,160.7,2.42,4.98,104,1.197,10.27,-257,26.741,2.57,1.6
226.51,226,0.51,Green Valley 2019 - Site 8836,0.15,13.8,166.3,160.2,112.1,112.1,8.97,0.07,160.8,2.74,5.3,105,1.198,10.28,-257.7,26.773,2.57,1.6
226.52,226,0.52,Green Valley 2019 - Site 8837,0.14,13.74,166.1,160.1,112.1,112.1,8.97,0.07,160.7,2.49,5.04,104,1.197,10.26,-256.3,26.743,2.57,1.6
226.53,226,0.53,Green Valley 2019 - Site 8838,0.13,13.73,166.1,160.2,112,112,8.97,0.07,160.8,2.41,4.96,104,1.197,10.27,-256.9,26.727,2.57,1.6
226.54,226,0.54,Green Valley 2019 - Site 8839,0.13,13.7,166.1,160.2,112,112,8.97,0.07,160.8,2.7,5.26,105,1.194,10.27,-257,26.735,2.57,1.6
226.55,226,0.55,Green Valley 2019 - Site 8840,0.12,13.69,166.1,160.2,112,112,8.97,0.07,160.8,2.61,5.16,105,1.194,10.27,-257,26.73,2.57,1.6
226.56,226,0.56,Green Valley 2019 - Site 8841,0.15,13.78,166.1,160.2,112,112,8.97,0.07,160.8,2.6,5.16,104,1.203,10.26,-256.5,26.743,2.57,1.6
226.57,226,0.57,Green Valley 2019 - Site 8842,0.15,13.77,166.5,160.4,112.2,112.2,8.97,0.07,161,2.23,4.78,105,1.21,10.29,-258.1,26.787,2.57,1.6
226.58,226,0.58,Green Valley 2019 - Site 8843,0.1,13.6,167,160.6,112.4,112.4,8.98,0.07,161.2,2.05,4.61,105,1.202,10.32,-259.9,26.866,2.57,1.7
226.59,226,0.59,Green Valley 2019 - Site 8844,0.15,13.78,167,160.7,112.5,112.5,8.99,0.07,161.3,2.54,5.09,105,1.196,10.3,-259,26.858,2.57,1.6
226.6,226,0.6,Green Valley 2019 - Site 8845,0.12,13.66,167.1,160.7,112.6,112.6,8.99,0.07,161.3,2.2,4.76,105,1.198,10.31,-259.5,26.868,2.57,1.6
226.61,226,0.61,Green Valley 2019 - Site 8846,0.09,13.56,167.3,160.8,112.8,112.8,9,0.07,161.4,2.42,4.98,105,1.197,10.32,-260.2,26.908,2.57,1.6
226.63,226,0.63,Green Valley 2019 - Site 8847,0.15,13.79,167.6,160.9,112.9,112.9,9,0.08,161.6,2.64,5.2,105,1.195,10.36,-262.2,26.951,2.57,1.7
226.64,226,0.64,Green Valley 2019 - Site 8848,0.13,13.71,168.1,161.2,113.1,113.1,9.01,0.08,161.9,2.39,4.94,105,1.203,10.35,-262.2,27.016,2.57,1.7
226.65,226,0.65,Green Valley 2019 - Site 8849,0.14,13.76,168.5,161.4,113.5,113.5,9.02,0.08,162.1,2.42,4.98,105,1.21,10.35,-261.9,27.092,2.57,1.7
226.66,226,0.66,Green Valley 2019 - Site 8850,0.15,13.78,168.7,161.4,113.7,113.7,9.03,0.08,162.1,2.4,4.96,105,1.202,10.36,-262.7,27.126,2.57,1.7
